Warning: truncated output (original token count: 119020)
Total output lines: 472

id,area,title,persona,journey,expected,entry_points,qa_status,bug_ids,fix_status,retest_status,fix_commits,evidence,last_report,overlaps,notes
TA-084,TA,"Live Loop run page (meters, timeline, approval, controls)",Operator/Agent,,"The run page renders the contract header (goal/DoD/verification/terminal chips + live status pill, no pulse under reduced-motion), 5 meters (Attempts/Tokens/Wall/Cost-derived/Breadth; warn-tint near ceiling only; cost display-only, no cap), the collapsible generation timeline (node spine, carried-forward read-only tags, gate verdict/route, awaiting_child child-run link, embedded channel with harvested result), the needs-approval gate (Approve & resume / Request changes / Reject & halt), operator Pause/Resume/Stop, and all 11 statuses truthfully (never coercing a terminal state), updating live and replaying durable status/node/gate/channel/token events over SSE.",web /loop-runs/:runId (loop-runs.$runId.tsx); GET /loop-runs/:id; SSE /loop-runs/:id/events; pause/resume/stop/approve,untested,,,,,,,,"story: As an operator I monitor and control a live Loop run truthfully. || Added by Task 20 QA tracker impact; flag only, not retested. || AGH-61/62 update: live page now depends on durable replayable Loop event stream. || src: .compozy/tasks/loops/task_20.md"
TA-085,TA,Loop configure sheet (no-fork tweaks),Operator,,"The Configure sheet (right-side drawer over a dimmed scrim) writes the per-loop loop_config via PUT /config: per-verification-check enable toggles with a conditional command field for command checks (non-command criteria locked on, cannot be removed without a fork), a human-approval-gate toggle, re-attempt strategy cards (failed-only default / full-body), 6 ceiling-clamped per-loop limit overrides + budget-on-exceeded policy, Reset to defaults, and Save. Structural fields (node order/kinds/inputs/contract/goal) are non-editable and link to fork; NO cost-cap field (cost is display-only).",web /loops/:name/configure (loops.$name.configure.tsx); GET/PUT /loops/:name/config,untested,,,,,,,TA-069,"story: As an operator I adjust how a Loop runs (verification checks, human gate, re-attempt strategy, per-loop limits) without forking its structure. || Added by Task 21 QA tracker impact; flag only, not retested. Structural edits gated to fork. || src: .compozy/tasks/loops/task_21.md"
TA-086,TA,Loop visual editor (fork-and-edit DAG canvas + codec + linter + positions),Operator/Agent,,"The fork-and-edit editor over the one canonical agh.loop/v1 definition: renders the body graph on a @xyflow/react canvas (neutral node cards, class/kind labels, selected accent ring, error danger ring+badge, fan-out knob chips) with dagre auto-layout; the Action/Control/Source palette (reserved kinds + Channel post + Call tool…) adds nodes; the per-node inspector renders per-class/kind fields from the DSL types (run-agent has agent/prompt/output_schema/overrides/cwd/session/timeout/retry, no action_ref/kind select; branch.condition CEL + gate criteria with {{ }}/CEL autocomplete; input_ref an editable select over declared inputs); the linter dock surfaces the invariant chips + maps 422 {node_id,code,message,severity} onto nodes from BOTH validate and publish, warnings never claim a 422 gate, Publish disabled while blocking issues; Graph/DSL toggle renders agh.loop/v1 read-only with the offending field highlighted; positions persist via GET/PUT /annotations (never in the definition); Publish bumps meta.version with expected_version CAS (409 on stale); fork-from-name → edit → publish → run.",web /loops/:name/editor (loops.$name.editor.tsx); POST /loops/:name/validate; PATCH /loops/:name (expected_version); GET/PUT /loops/:name/annotations,untested,,,,,,,TA-069|TA-080|TA-085,"story: As an operator or agent I fork a Loop, edit its body/gates/inputs on a canvas with a live shared-linter gate, and publish a new version to run. || Added by Task 22 QA tracker impact; flag only, not retested (untested rows ARE the next QA cycle's scope). || The GUI never owns invariants — the shared Go linter is the sole authority; positions are a sidecar. || src: .compozy/tasks/loops/task_22.md"
TA-087,TA,Goal session snapshot,Marina,J-27,"The newest Goal for a session is readable through identical HTTP and UDS payloads with run status, contract summary, turn counters, verdict, context state, bound session, actor identity, and terminal-until-clear semantics; clearing the newest Goal never resurrects an older Run.",GET /sessions/:session_id/goal over HTTP and UDS,untested,,,,,,,GL-014;GL-025;GL-034,"story: As an operator or agent I inspect the canonical Goal attached to a session. || Added by Goal Task 03 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_03.md || Task 07 2026-07-11: linked to J-27 and canonical Goal scenarios GL-014;GL-025;GL-034; planning only, remains untested."
TA-088,TA,Externally started Goal discovery,Marina,J-27,"A session transcript stream emits persisted goal_snapshot_changed frames for start, replace, status, clear, and reseed changes, including changes initiated outside the current browser; replay and reconnect preserve one monotonically increasing cursor.",GET /sessions/:session_id/stream?frames=transcript; goal_snapshot_changed SSE frame,untested,,,,,,,GL-035,"story: As an operator I discover Goal changes started by another public surface without polling. || Added by Goal Task 03 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_03.md || Task 07 2026-07-11: linked to J-27 and canonical Goal scenarios GL-035; planning only, remains untested."
TA-089,TA,Goal prompt-kind transcript metadata,Marina,J-27,"Managed Goal prompts retain exact goal-work, goal-continuation, or goal-compaction metadata through durable session events, transcript replay, and public Agent/Session event payloads.",Session transcript and event APIs; transcript SSE,untested,,,,,,,GL-015,"story: As an operator or agent I distinguish work, continuation, and compaction prompts in the durable audit. || Added by Goal Task 03 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_03.md || Task 07 2026-07-11: linked to J-27 and canonical Goal scenarios GL-015; planning only, remains untested."
TA-090,TA,Goal turn audit,Marina,J-27,"Goal turns are returned in run-wide sequence order across generations, nodes, and fan-out items with validated after_seq, limit, node, and item filters; nullable usage and verdict fields remain truthful and reads cannot cross workspaces.",GET /loop-runs/:run_id/turns over HTTP and UDS,untested,,,,,,,GL-015;GL-026;GL-034,"story: As an operator or agent I reconstruct a Goal Run from its durable turn audit. || Added by Goal Task 03 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_03.md || Task 07 2026-07-11: linked to J-27 and canonical Goal scenarios GL-015;GL-026;GL-034; planning only, remains untested."
TA-091,TA,Goal Run origin filters,Marina,J-27,"Run listing filters origin=catalog|session, origin_session, and live without returning Runs from another workspace; combined filters are deterministic on HTTP and UDS.",GET /loop-runs with origin origin_session and live filters,untested,,,,,,,GL-016;GL-034,"story: As an operator or agent I isolate session-origin Goals from catalog Runs. || Added by Goal Task 03 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_03.md || Task 07 2026-07-11: linked to J-27 and canonical Goal scenarios GL-016;GL-034; planning only, remains untested."
TA-092,TA,Goal config lifecycle,Bruno,J-28,"[goals] defaults load and merge at global/workspace scope; max_turns must be positive, context_nudge_ratio accepts and preserves 0.0 through 1.0, CLI and native config writes report restart-required, and active Runs/checkpoints keep their pinned ratio across config changes and daemon restart.",config.toml; agh config set goals.*; agh__config_set; Loop Run and Goal checkpoint persistence,untested,,,,,,,GL-020;TA-079,"story: As an operator or agent I configure defaults for new Goals without mutating active work. || Added by Goal Task 03 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_03.md || Task 07 2026-07-11: linked to J-28 and canonical Goal scenarios GL-020; planning only, remains untested."
TA-093,TA,Inline Goal command lifecycle,Bruno,J-26,Authenticated /goal set creates one canonical session-origin Goal; status reads it; pause and resume preserve the caller actor; clear hides the newest live or terminal snapshot without deleting its Run/turn audit or resurrecting older history.,HTTP and UDS session prompt routes; agh session prompt; Loop Run controls,untested,,,,,,,GL-001;GL-005;GL-006;GL-007;GL-008;GL-012;GL-030;GL-031;GL-032;GL-039;GL-040;TA-087;TA-088,"story: As an operator or agent I start and control one conversational Goal from the session prompt surface. || Added by Goal Task 04 QA tracker impact; flag only, not retested. || Round-4 remediation changed terminal cleanup, Stop/create convergence, and exact closed-origin readoption; round 5 added active-Run/later-generation/checkpoint fencing and durable retry replay witnesses; round 7 added complete failed-binding replay identity, generation-scoped origin-adoption attempts, restart-safe compaction baseline recovery, and atomic Stop/create finalization. Remains untested for the next QA cycle. || src: .compozy/tasks/goal/task_04.md || Task 07 2026-07-11: linked to J-26 and canonical Goal scenarios GL-001;GL-005;GL-006;GL-007;GL-008;GL-012;GL-030;GL-031;GL-032;GL-039;GL-040; planning only, remains untested."
TA-094,TA,Goal replace expected-run safety,Lea,J-26,"/goal replace requires the current expected Run id; stale or concurrent replacement returns goal_replace_stale without mutating the live Goal, while a valid prepared successor atomically replaces it and remains recoverable after restart.",HTTP and UDS session prompt routes; agh session prompt /goal replace,untested,,,,,,,GL-009;GL-010;GL-011;TA-093,"story: As an operator or agent I replace the Goal I actually reviewed without losing a newer or still-valid Goal. || Added by Goal Task 04 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_04.md || Task 07 2026-07-11: linked to J-26 and canonical Goal scenarios GL-009;GL-010;GL-011; planning only, remains untested."
TA-095,TA,Goal draft and ingress authorization,Lea,J-26,"/goal draft is parsed only at authenticated operator prompt ingress, streams through the ordinary prompt path when idle, and returns goal_draft_requires_idle before SSE without queueing, steering, interrupting, or canceling active Goal work; internal/network/automation/extension prompts remain literal.",HTTP and UDS session prompt routes; agh session prompt; internal prompt sources,untested,,,,,,,GL-013;GL-027;TA-093,"story: As an operator I can turn rough text into a Goal draft without exposing slash control to internal prompt sources or preempting active work. || Added by Goal Task 04 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_04.md || Task 07 2026-07-11: linked to J-26 and canonical Goal scenarios GL-013;GL-027; planning only, remains untested."
TA-096,TA,Goal native tool lifecycle,Ada,J-29,"agh__goal_get remains available for a visible origin snapshot and active moved-binding alias through terminal-until-clear; agh__goal_report exists only for the current prompting binding, revalidates prompt/control/binding identity, co-commits up to 16 KiB evidence with a boundary intent, dedupes retries, and rejects revoked/conflicting reports deterministically; agh__loop_turns reconstructs terminal audit out of session.",agh__goal_get; agh__goal_report; agh__loop_turns; agh__loops toolset,untested,,,,,,,GL-028;GL-036;TA-074;TA-090,"story: As an agent I inspect, report, and audit Goal work through truthful native tools. || Added by Goal Task 04 QA tracker impact; flag only, not retested. || src: .compozy/tasks/goal/task_04.md || Task 07 2026-07-11: linked to J-29 and canonical Goal scenarios GL-028;GL-036; planning only, remains untested."
